Optical spectroscopy readings:
Time: 12:31:06
Date: 20-8-2025
Slit width: 50 microns
Dwell time: 300 milliseconds
Start wavelength: 4000 Angstroms
End wavelength: 5000 Angstroms
Increment: 1.0 Angstroms


0300040000500000010
Begin scan:


04000.0,000003
04001.0,000007
04002.0,000006
04003.0,000007
04004.0,000008
04005.0,000003
04006.0,000006
04007.0,000008
04008.0,000010
04009.0,000010
04010.0,000005
04011.0,000004
04012.0,000006
04013.0,000005
04014.0,000014
04015.0,000008
04016.0,000011
04017.0,000010
04018.0,000002
04019.0,000009
04020.0,000010
04021.0,000005
04022.0,000005
04023.0,000010
04024.0,000008
04025.0,000008
04026.0,000007
04027.0,000006
04028.0,000007
04029.0,000006
04030.0,000002
04031.0,000008
04032.0,000003
04033.0,000009
04034.0,000011
04035.0,000001
04036.0,000007
04037.0,000007
04038.0,000004
04039.0,000006
04040.0,000007
04041.0,000006
04042.0,000006
04043.0,000007
04044.0,000003
04045.0,000005
04046.0,000011
04047.0,000005
04048.0,000007
04049.0,000011
04050.0,000005
04051.0,000005
04052.0,000005
04053.0,000003
04054.0,000004
04055.0,000005
04056.0,000006
04057.0,000007
04058.0,000008
04059.0,000005
04060.0,000003
04061.0,000009
04062.0,000006
04063.0,000005
04064.0,000005
04065.0,000005
04066.0,000004
04067.0,000003
04068.0,000004
04069.0,000008
04070.0,000009
04071.0,000005
04072.0,000009
04073.0,000010
04074.0,000003
04075.0,000012
04076.0,000006
04077.0,000010
04078.0,000007
04079.0,000005
04080.0,000007
04081.0,000005
04082.0,000005
04083.0,000004
04084.0,000009
04085.0,000005
04086.0,000005
04087.0,000001
04088.0,000004
04089.0,000006
04090.0,000006
04091.0,000005
04092.0,000006
04093.0,000008
04094.0,000005
04095.0,000005
04096.0,000010
04097.0,000008
04098.0,000007
04099.0,000009
04100.0,000010
04101.0,000004
04102.0,000006
04103.0,000008
04104.0,000002
04105.0,000007
04106.0,000012
04107.0,000005
04108.0,000011
04109.0,000005
04110.0,000003
04111.0,000003
04112.0,000005
04113.0,000006
04114.0,000003
04115.0,000012
04116.0,000006
04117.0,000010
04118.0,000008
04119.0,000006
04120.0,000005
04121.0,000006
04122.0,000004
04123.0,000005
04124.0,000004
04125.0,000007
04126.0,000005
04127.0,000014
04128.0,000009
04129.0,000007
04130.0,000005
04131.0,000006
04132.0,000005
04133.0,000006
04134.0,000005
04135.0,000004
04136.0,000007
04137.0,000006
04138.0,000003
04139.0,000005
04140.0,000005
04141.0,000005
04142.0,000005
04143.0,000004
04144.0,000007
04145.0,000007
04146.0,000006
04147.0,000007
04148.0,000007
04149.0,000007
04150.0,000002
04151.0,000010
04152.0,000004
04153.0,000008
04154.0,000005
04155.0,000004
04156.0,000008
04157.0,000004
04158.0,000003
04159.0,000006
04160.0,000007
04161.0,000007
04162.0,000009
04163.0,000007
04164.0,000007
04165.0,000004
04166.0,000007
04167.0,000007
04168.0,000010
04169.0,000007
04170.0,000010
04171.0,000004
04172.0,000006
04173.0,000006
04174.0,000003
04175.0,000006
04176.0,000005
04177.0,000006
04178.0,000006
04179.0,000006
04180.0,000007
04181.0,000005
04182.0,000003
04183.0,000006
04184.0,000012
04185.0,000003
04186.0,000010
04187.0,000009
04188.0,000007
04189.0,000009
04190.0,000008
04191.0,000004
04192.0,000007
04193.0,000009
04194.0,000008
04195.0,000010
04196.0,000006
04197.0,000005
04198.0,000006
04199.0,000004
04200.0,000007
04201.0,000006
04202.0,000007
04203.0,000011
04204.0,000006
04205.0,000005
04206.0,000007
04207.0,000006
04208.0,000003
04209.0,000008
04210.0,000007
04211.0,000008
04212.0,000006
04213.0,000007
04214.0,000005
04215.0,000004
04216.0,000002
04217.0,000005
04218.0,000006
04219.0,000005
04220.0,000002
04221.0,000009
04222.0,000005
04223.0,000008
04224.0,000009
04225.0,000004
04226.0,000005
04227.0,000009
04228.0,000008
04229.0,000006
04230.0,000008
04231.0,000009
04232.0,000002
04233.0,000007
04234.0,000005
04235.0,000007
04236.0,000004
04237.0,000008
04238.0,000004
04239.0,000006
04240.0,000005
04241.0,000007
04242.0,000005
04243.0,000008
04244.0,000006
04245.0,000003
04246.0,000008
04247.0,000009
04248.0,000006
04249.0,000005
04250.0,000004
04251.0,000005
04252.0,000002
04253.0,000009
04254.0,000005
04255.0,000007
04256.0,000008
04257.0,000005
04258.0,000004
04259.0,000004
04260.0,000004
04261.0,000007
04262.0,000007
04263.0,000006
04264.0,000009
04265.0,000005
04266.0,000003
04267.0,000004
04268.0,000004
04269.0,000002
04270.0,000008
04271.0,000013
04272.0,000005
04273.0,000006
04274.0,000009
04275.0,000007
04276.0,000005
04277.0,000003
04278.0,000004
04279.0,000011
04280.0,000006
04281.0,000009
04282.0,000009
04283.0,000007
04284.0,000003
04285.0,000003
04286.0,000006
04287.0,000007
04288.0,000009
04289.0,000008
04290.0,000004
04291.0,000006
04292.0,000011
04293.0,000009
04294.0,000008
04295.0,000005
04296.0,000005
04297.0,000006
04298.0,000008
04299.0,000014
04300.0,000008
04301.0,000006
04302.0,000008
04303.0,000007
04304.0,000005
04305.0,000007
04306.0,000009
04307.0,000006
04308.0,000007
04309.0,000006
04310.0,000003
04311.0,000005
04312.0,000009
04313.0,000006
04314.0,000006
04315.0,000005
04316.0,000007
04317.0,000009
04318.0,000008
04319.0,000003
04320.0,000009
04321.0,000004
04322.0,000004
04323.0,000006
04324.0,000006
04325.0,000007
04326.0,000006
04327.0,000007
04328.0,000007
04329.0,000007
04330.0,000004
04331.0,000009
04332.0,000008
04333.0,000008
04334.0,000005
04335.0,000004
04336.0,000005
04337.0,000006
04338.0,000005
04339.0,000009
04340.0,000005
04341.0,000006
04342.0,000007
04343.0,000003
04344.0,000003
04345.0,000008
04346.0,000003
04347.0,000009
04348.0,000005
04349.0,000005
04350.0,000004
04351.0,000013
04352.0,000005
04353.0,000007
04354.0,000004
04355.0,000003
04356.0,000006
04357.0,000007
04358.0,000004
04359.0,000014
04360.0,000010
04361.0,000013
04362.0,000007
04363.0,000008
04364.0,000005
04365.0,000008
04366.0,000011
04367.0,000008
04368.0,000004
04369.0,000004
04370.0,000004
04371.0,000009
04372.0,000007
04373.0,000002
04374.0,000005
04375.0,000009
04376.0,000006
04377.0,000007
04378.0,000009
04379.0,000007
04380.0,000004
04381.0,000005
04382.0,000006
04383.0,000005
04384.0,000009
04385.0,000001
04386.0,000005
04387.0,000008
04388.0,000005
04389.0,000006
04390.0,000005
04391.0,000008
04392.0,000004
04393.0,000008
04394.0,000002
04395.0,000006
04396.0,000007
04397.0,000009
04398.0,000006
04399.0,000009
04400.0,000008
04401.0,000007
04402.0,000012
04403.0,000007
04404.0,000005
04405.0,000007
04406.0,000008
04407.0,000014
04408.0,000007
04409.0,000008
04410.0,000007
04411.0,000008
04412.0,000006
04413.0,000008
04414.0,000005
04415.0,000001
04416.0,000005
04417.0,000008
04418.0,000004
04419.0,000004
04420.0,000010
04421.0,000005
04422.0,000007
04423.0,000006
04424.0,000009
04425.0,000007
04426.0,000005
04427.0,000009
04428.0,000005
04429.0,000006
04430.0,000011
04431.0,000007
04432.0,000007
04433.0,000005
04434.0,000006
04435.0,000006
04436.0,000007
04437.0,000010
04438.0,000009
04439.0,000016
04440.0,000005
04441.0,000006
04442.0,000006
04443.0,000006
04444.0,000013
04445.0,000006
04446.0,000007
04447.0,000006
04448.0,000006
04449.0,000003
04450.0,000005
04451.0,000003
04452.0,000008
04453.0,000008
04454.0,000006
04455.0,000007
04456.0,000008
04457.0,000008
04458.0,000007
04459.0,000006
04460.0,000004
04461.0,000008
04462.0,000004
04463.0,000004
04464.0,000005
04465.0,000006
04466.0,000006
04467.0,000006
04468.0,000005
04469.0,000005
04470.0,000005
04471.0,000008
04472.0,000003
04473.0,000013
04474.0,000005
04475.0,000005
04476.0,000004
04477.0,000015
04478.0,000006
04479.0,000006
04480.0,000011
04481.0,000004
04482.0,000003
04483.0,000003
04484.0,000009
04485.0,000002
04486.0,000010
04487.0,000012
04488.0,000004
04489.0,000005
04490.0,000010
04491.0,000008
04492.0,000004
04493.0,000005
04494.0,000004
04495.0,000008
04496.0,000011
04497.0,000009
04498.0,000011
04499.0,000007
04500.0,000008
04501.0,000008
04502.0,000006
04503.0,000001
04504.0,000010
04505.0,000008
04506.0,000001
04507.0,000008
04508.0,000004
04509.0,000008
04510.0,000006
04511.0,000008
04512.0,000009
04513.0,000006
04514.0,000008
04515.0,000005
04516.0,000006
04517.0,000003
04518.0,000006
04519.0,000005
04520.0,000006
04521.0,000007
04522.0,000005
04523.0,000007
04524.0,000005
04525.0,000007
04526.0,000007
04527.0,000007
04528.0,000008
04529.0,000003
04530.0,000007
04531.0,000012
04532.0,000004
04533.0,000005
04534.0,000003
04535.0,000012
04536.0,000002
04537.0,000005
04538.0,000009
04539.0,000005
04540.0,000008
04541.0,000009
04542.0,000007
04543.0,000008
04544.0,000006
04545.0,000007
04546.0,000006
04547.0,000005
04548.0,000006
04549.0,000009
04550.0,000009
04551.0,000009
04552.0,000007
04553.0,000009
04554.0,000004
04555.0,000004
04556.0,000005
04557.0,000005
04558.0,000007
04559.0,000006
04560.0,000006
04561.0,000006
04562.0,000006
04563.0,000010
04564.0,000008
04565.0,000013
04566.0,000008
04567.0,000007
04568.0,000008
04569.0,000008
04570.0,000007
04571.0,000006
04572.0,000005
04573.0,000007
04574.0,000001
04575.0,000007
04576.0,000007
04577.0,000004
04578.0,000010
04579.0,000008
04580.0,000007
04581.0,000004
04582.0,000009
04583.0,000008
04584.0,000007
04585.0,000003
04586.0,000008
04587.0,000009
04588.0,000005
04589.0,000006
04590.0,000002
04591.0,000003
04592.0,000011
04593.0,000010
04594.0,000003
04595.0,000008
04596.0,000008
04597.0,000008
04598.0,000004
04599.0,000008
04600.0,000005
04601.0,000003
04602.0,000003
04603.0,000007
04604.0,000010
04605.0,000004
04606.0,000009
04607.0,000012
04608.0,000010
04609.0,000006
04610.0,000006
04611.0,000002
04612.0,000007
04613.0,000009
04614.0,000011
04615.0,000004
04616.0,000009
04617.0,000008
04618.0,000006
04619.0,000008
04620.0,000008
04621.0,000005
04622.0,000009
04623.0,000005
04624.0,000008
04625.0,000006
04626.0,000010
04627.0,000006
04628.0,000003
04629.0,000006
04630.0,000011
04631.0,000003
04632.0,000004
04633.0,000009
04634.0,000009
04635.0,000015
04636.0,000008
04637.0,000007
04638.0,000007
04639.0,000006
04640.0,000004
04641.0,000007
04642.0,000006
04643.0,000005
04644.0,000008
04645.0,000007
04646.0,000006
04647.0,000009
04648.0,000011
04649.0,000008
04650.0,000005
04651.0,000008
04652.0,000010
04653.0,000005
04654.0,000008
04655.0,000005
04656.0,000006
04657.0,000006
04658.0,000007
04659.0,000008
04660.0,000009
04661.0,000009
04662.0,000011
04663.0,000005
04664.0,000007
04665.0,000008
04666.0,000006
04667.0,000003
04668.0,000005
04669.0,000005
04670.0,000005
04671.0,000005
04672.0,000006
04673.0,000011
04674.0,000006
04675.0,000006
04676.0,000010
04677.0,000007
04678.0,000006
04679.0,000015
04680.0,000006
04681.0,000008
04682.0,000009
04683.0,000004
04684.0,000006
04685.0,000009
04686.0,000006
04687.0,000005
04688.0,000005
04689.0,000014
04690.0,000003
04691.0,000007
04692.0,000006
04693.0,000005
04694.0,000012
04695.0,000005
04696.0,000003
04697.0,000007
04698.0,000006
04699.0,000006
04700.0,000005
04701.0,000007
04702.0,000009
04703.0,000010
04704.0,000006
04705.0,000008
04706.0,000009
04707.0,000010
04708.0,000005
04709.0,000008
04710.0,000004
04711.0,000007
04712.0,000003
04713.0,000010
04714.0,000006
04715.0,000009
04716.0,000006
04717.0,000005
04718.0,000008
04719.0,000009
04720.0,000007
04721.0,000010
04722.0,000008
04723.0,000005
04724.0,000004
04725.0,000008
04726.0,000005
04727.0,000005
04728.0,000012
04729.0,000008
04730.0,000002
04731.0,000004
04732.0,000006
04733.0,000007
04734.0,000010
04735.0,000005
04736.0,000010
04737.0,000006
04738.0,000007
04739.0,000005
04740.0,000004
04741.0,000007
04742.0,000005
04743.0,000008
04744.0,000007
04745.0,000006
04746.0,000005
04747.0,000012
04748.0,000005
04749.0,000008
04750.0,000010
04751.0,000005
04752.0,000004
04753.0,000007
04754.0,000002
04755.0,000005
04756.0,000007
04757.0,000008
04758.0,000003
04759.0,000006
04760.0,000006
04761.0,000009
04762.0,000004
04763.0,000005
04764.0,000002
04765.0,000008
04766.0,000010
04767.0,000006
04768.0,000006
04769.0,000002
04770.0,000008
04771.0,000006
04772.0,000006
04773.0,000005
04774.0,000005
04775.0,000008
04776.0,000006
04777.0,000003
04778.0,000012
04779.0,000007
04780.0,000003
04781.0,000003
04782.0,000006
04783.0,000009
04784.0,000006
04785.0,000010
04786.0,000007
04787.0,000004
04788.0,000009
04789.0,000010
04790.0,000011
04791.0,000010
04792.0,000005
04793.0,000009
04794.0,000010
04795.0,000006
04796.0,000008
04797.0,000012
04798.0,000007
04799.0,000009
04800.0,000010
04801.0,000006
04802.0,000006
04803.0,000009
04804.0,000006
04805.0,000008
04806.0,000009
04807.0,000013
04808.0,000009
04809.0,000005
04810.0,000006
04811.0,000001
04812.0,000008
04813.0,000002
04814.0,000008
04815.0,000007
04816.0,000003
04817.0,000004
04818.0,000009
04819.0,000006
04820.0,000007
04821.0,000005
04822.0,000010
04823.0,000009
04824.0,000009
04825.0,000006
04826.0,000008
04827.0,000007
04828.0,000005
04829.0,000003
04830.0,000005
04831.0,000010
04832.0,000005
04833.0,000009
04834.0,000015
04835.0,000010
04836.0,000005
04837.0,000006
04838.0,000006
04839.0,000010
04840.0,000010
04841.0,000007
04842.0,000002
04843.0,000009
04844.0,000008
04845.0,000011
04846.0,000007
04847.0,000007
04848.0,000012
04849.0,000013
04850.0,000011
04851.0,000004
04852.0,000006
04853.0,000007
04854.0,000004
04855.0,000009
04856.0,000011
04857.0,000008
04858.0,000006
04859.0,000008
04860.0,000003
04861.0,000003
04862.0,000005
04863.0,000007
04864.0,000010
04865.0,000002
04866.0,000008
04867.0,000008
04868.0,000007
04869.0,000010
04870.0,000003
04871.0,000005
04872.0,000007
04873.0,000009
04874.0,000011
04875.0,000006
04876.0,000006
04877.0,000012
04878.0,000007
04879.0,000009
04880.0,000009
04881.0,000002
04882.0,000011
04883.0,000007
04884.0,000007
04885.0,000005
04886.0,000005
04887.0,000012
04888.0,000008
04889.0,000008
04890.0,000007
04891.0,000005
04892.0,000008
04893.0,000007
04894.0,000005
04895.0,000007
04896.0,000007
04897.0,000007
04898.0,000008
04899.0,000004
04900.0,000003
04901.0,000007
04902.0,000010
04903.0,000010
04904.0,000007
04905.0,000005
04906.0,000007
04907.0,000006
04908.0,000010
04909.0,000006
04910.0,000007
04911.0,000008
04912.0,000007
04913.0,000011
04914.0,000007
04915.0,000007
04916.0,000003
04917.0,000005
04918.0,000006
04919.0,000005
04920.0,000006
04921.0,000009
04922.0,000005
04923.0,000008
04924.0,000010
04925.0,000005
04926.0,000006
04927.0,000007
04928.0,000010
04929.0,000007
04930.0,000007
04931.0,000013
04932.0,000011
04933.0,000007
04934.0,000004
04935.0,000007
04936.0,000004
04937.0,000004
04938.0,000007
04939.0,000010
04940.0,000011
04941.0,000007
04942.0,000009
04943.0,000006
04944.0,000005
04945.0,000007
04946.0,000007
04947.0,000006
04948.0,000005
04949.0,000010
04950.0,000008
